author1,title1,joined,centend,centstart,language,number,author0,title0
eusebius of caesarea,epistula ad ecclesiam csariensem,,,,,71127,,
optatus of milevis,against the donatists,,,,,71129,,
menander,on military matters,,,,,71131,,
john chrysostom,de poenitentia homiliae,,,,,71134,,
john chrysostom,epistulae,,,,,71135,,
john chrysostom,in gen. sermo,,,,,71136,,
jerome,against john of jerusalem,,,,,71138,,
pseudo-basil,commentary on isaiah,,,,,71148,,
dio cassius,epitome,,,,,71151,,
epigraphy,law of irni,,,,,71156,,
galen,plato arabus,,,,,71158,,
novatian,odes of solomon,,,,,71159,,
hilary of poitiers,against the jews,,,,,71160,,
theodore of mopsuestia homily,homilies,,,,,71164,,
origen,letter to gregory,,,,,71166,,
julian (emperor),fr.,,,,,71167,,
anon.,passio isaac et maximiani,,,,,71168,,
anon.,passio marculi,,,,,71169,,
anon.,passio donati,,,,,71171,,
anon.,gesta conlationis carthaginiensis,,,,,71172,,
john chrysostom,catechesis,,,,,71174,,
heracleon,fragment,,,,,71177,,
praedestinatus,de haeresibus,,,,,71183,,
didymus,encomium in s. theodorum siceotam,,,,,71185,,
origen,epistles,,,,,71186,,
john chrysostom,in col. homiliae,,,,,71193,,
john chrysostom,de proph. obsc. hom.,,,,,71195,,
ambrosiaster,commentarium in epistula 1 ad,,,,,71204,,
niceta of remesiana,de utilitate hymnorum,,,,,71208,,
polyaenus,letters,,,,,71216,,
pachomius,regula,,,,,71218,,
harpocration,s.v.,,,,,71223,,
hippocrates,de victu,,,,,71226,,
parthenius,erotika pathemata,,,,,71227,,
isaeus 8.16,orations,,,,,71229,,
diodorus,orations,,,,,71231,,
eustathius homer od.,homer od.,,,,,71232,,
cicero,fgrh 26f,,,,,71235,,
basilis,fgrh 718,,,,,71237,,
s,hecale,,,,,71243,,
dionysius periegetes,aves,,,,,71253,,
s,hymns,,,,,71254,,
aemilius macer,fr. courtney,,,,,71255,,
calvus,fr.,,,,,71256,,
s,epigrams,,,,,71257,,
ennius,epigrams,,,,,71258,,
aristotle,de philosophia,,,,,71260,,
[pseudo-aristotle],de mundo,,,,,71261,,
quintilian,elegies,,,,,71268,,
eratosthenes,hermes,,,,,71275,,
claudian,ap,,,,,71279,,
gregory of nyssa,life of moses,,,,,71282,,
dionysius,gig. fr,,,,,71284,,
anon.,mekhilta of rabbi ishmael beshalach,,,,,71292,,
philippus,stephanos,,,,,71293,,
gregory of elvira,de fide,,,,,71294,,
nonnus,metabole,,,,,71295,,
choricius,or,,,,,71297,,
cassiodorus,commentarium de oratione ch,,,,,71299,,
cyrillus,de eccles,,,,,71300,,
augustine,sermo denis,,,,,71304,,
gregory of tours,pl,,,,,71306,,
aratus,met.,,,,,71308,,
gregory of nazianzus,or.,,,,,71316,,
propertius,epigrams,,,,,71319,,
anon.,midrash eikah rabbah,,,,,71320,,
theon,id.,,,,,71321,,
acts of john,acts of john,,,,,71322,,
cyrillus,ap.,,,,,71323,,
parmenion,ap,,,,,71324,,
stephanus,ap,,,,,71325,,
simplicius,corollary on place,,,,,71327,,
antiphon,tetralogies,,,,,71331,,
galen,on antecedent causes,,,,,71343,,
galen,outline of empiricism,,,,,71345,,
ps.‐olympiodorus,on the sacred art of the philosophers stone,,,,,71346,,
ps.‐aristotle,"on melissus, xenophanes and gorgias",,,,,71347,,
ps.‐aristotle,problems,,,,,71351,,
aristotle,progression of animals,,,,,71355,,
theophrastus,meteorology,,,,,71358,,
galen,on containing causes,,,,,71363,,
galen,on hippocrates' epidemics,,,,,71366,,
philoponus,corollary on place,,,,,71369,,
hippocrates,on the science of medicine,,,,,71370,,
anon.,iatrica menonia,,,,,71374,,
caelius aurelianus,on acute diseases,,,,,71375,,
berossos,berliner klassische texte,,,,,71376,,
various,fgrh,,,,,71377,,
plutarch,erotikos,,,,,71378,,
herennios philon,fgrh 790,,,,,71381,,
claudios iolaus,fgrh 788,,,,,71382,,
mochos,fgrh 784,,,,,71383,,
pseudo-callisthenes,alexander romance,,,,,71385,,
anon.,"'unsuri, wamiq and 'adhra'",,,,,71387,,
chares of mitylene,poems,,,,,71388,,
papyri,p. lit. lond.,,,,,71389,,
aratos,phaenomena,,,,,71393,,
anon.,placita philosophorum,,,,,71396,,
manetho,orationes,,,,,71404,,
eustathioscited in ggm 2 445,cited in ggm 2 445 77,,,,,71405,,
various,geographi graeci minores,,,,,71406,,
lucian,anarcharsis,,,,,71408,,
anstides,orationes,,,,,71415,,
anon.,berliner klassische texte,,,,,71416,,
demias,fgrh  305,,,,,71417,,
cassius hemina,ap. pliny natural history,,,,,71418,,
joseph rhakendytos,rhetores graeci,,,,,71426,,
aratos,aretaios,,,,,71427,,
seneca,de superstitione,,,,,71428,,
polemo,fr.,,,,,71432,,
eratosthenes scholastikos,palatine anthology,,,,,71433,,
dionysios,tgrf 1,,,,,71438,,
diogenes laertius,"fr., dk 80",,,,,71446,,
euripides,sisyphus,,,,,71451,,
anon.,pmg,,,,,71452,,
anon.,"fr., dk 89",,,,,71453,,
gorgias,funeral speech,,,,,71458,,
[aristotle],43.5,,,,,71461,,
[demosthenes],preambles,,,,,71465,,
sextus,against the schoolmasters,,,,,71466,,
ibycus,fr.s,,,,,71469,,
anon.,adespota iambica,,,,,71472,,
gaetulicus,ap,,,,,71474,,
iulianus,ap,,,,,71475,,
papyri,p.dubl. inv.,,,,,71476,,
anon.,adespota elegiaca,,,,,71477,,
euenus,fr.,,,,,71478,,
aeschylus,myrmidons fr.,,,,,71480,,
marmor parium,fgrh 239,,,,,71481,,
porphyrio,"on horace, epistles",,,,,71484,,
epimenides,fgrh 457,,,,,71486,,
aeschylus,trophoi fr.,,,,,71489,,
sositheus,sositheus trgf,,,,,71490,,
ion of chios,fr.,,,,,71494,,
callimachus,fge,,,,,71495,,
ion of samos,ml no.,,,,,71498,,
stesichorus,fr.s,,,,,71499,,
agias and dercylus,fgrh 305,,,,,71500,,
dionysius or deinias,fgrh 308,,,,,71501,,
critias,elegiac fragments,,,,,71503,,
pherecrates,chiron,,,,,71505,,
papyri,p.univ.mediolan.,,,,,71507,,
porphyrio,"on horace, epodes",,,,,71509,,
panyassis,fr.,,,,,71510,,
marmor parium,sardis,,,,,71517,,
aristophanes,banqueters,,,,,71518,,
manuscripts,parisinus,,,,,71519,,
macedonius,ap,,,,,71522,,
philiscus,fr.1,,,,,71523,,
eustathius,scholia on od.,,,,,71524,,
hyginus,fr.,,,,,71525,,
pollux,lexicon,,,,,71531,,
tzetzes,αlleg. hom. ω,,,,,71532,,
isocrates,fgrh 334,,,,,71534,,
bacchylides,fr.,,,,,71537,,
pindar,hymns fr.,,,,,71538,,
pindar,hyporchemata,,,,,71539,,
manuscripts,parisinus suppl.gr.,,,,,71541,,
homer,fr.el.,,,,,71543,,
epimenides,fgrh 241,,,,,71545,,
anon.,fragments of papias,,,,,71548,,
leo,"life of theodore, bishop of kythera",,,,,71552,,
theodore ii laskaris,essay,,,,,71553,,
athanasius of alexandria,commentary on the psalms,,,,,71555,,
basil of caesarea,homily on psalm 114,,,,,71556,,
maximus the confessor,ambigua,,,,,71560,,
theodore of nicaea,"encomium to holy peter, bishop of argos",,,,,71562,,
damaskios,prolegomena et in categorias,,,,,71568,,
gregory of nyssa,de hominis opificio,,,,,71570,,
theodore prodromos,epithalamium fortunatissimis caesaris filiis,,,,,71572,,
arethas of caesarea,misogoes,,,,,71574,,
new testament,thessalonians,,,,,71575,,
iamblichus,"letter 14, to sopater, on bringing up children",,,,,71577,,
macarius the great,quaestiones et dubia,,,,,71578,,
macarius the great,pg,,,,,71581,,
new testament,ecclesiastes,,,,,71583,,
david [elias],commentary on aristotles categories,,,,,71588,,
simplicius of cilicia,commentary on aristotles prior analytics,,,,,71590,,
pseudo-justin martyr,confutatio quorundam aristotelis dogmatum,,,,,71591,,
eusebius of caesarea,commentary on aristotles posterior analytics 2,,,,,71592,,
athanasius i,συγγραφικαὶ ἱστορίαι,,,,,71593,,
barlaam of calabria,contra latinos tractatus a opusc.,,,,,71594,,
athanasius of alexandria,letter to marcellinus,,,,,71596,,
theodore metochites,on morals or concerning education,,,,,71601,,
leo the deacon,history,,,,,71602,,
iamblichus,commentary on platos phaedrus,,,,,71610,,
aristotle,protrepticus,,,,,71621,,
augustine,denis,,,,,71628,,
anon.,"vision of dorotheos, p. bodmer",,,,,71630,,
origen,scholion on psalm,,,,,71631,,
ps-apollinaris,metaphrasis of the psalms,,,,,71632,,
cassiodorus,epistulae,,,,,71633,,
gregory of nazianzus,aporrheta,,,,,71634,,
gregory of nyssa,trid. spat.,,,,,71637,,
anon.,"historia augusta, hadrian",,,,,71639,,
anon.,corpus hermeticum,,,,,71640,,
proclus,hymn to the sun,,,,,71641,,
augustine,explanatio psalmorum,,,,,71644,,
epiphanius,apophthegmata patrum epiphanius,,,,,71646,,
hymn,hymns,,,,,71647,,
cyril of alexandria,commentary on the gospel of john,,,,,71651,,
anon.,eikah rabba,,,,,71653,,
clement of rome,epistulae,,,,,71654,,
ancient near eastern texts,epic of creation,,,,,71656,,
pausanias,epistulae,,,,,71659,,
augustine,sermons on the liturgical season,,,,,71662,,
anon.,mishnah sanhedrin,,,,,71668,,
aristotle,dm,,,,,71671,,
aristotle,da,,,,,71672,,
pliny,summa theologiae,,,,,71673,,
xenophon,mem. iv,,,,,71674,,
plato,cr.,,,,,71675,,
aristotle,protrep.,,,,,71676,,
anaxagoras,dl,,,,,71677,,
plato,hm,,,,,71679,,
aristotle,ds,,,,,71680,,
anon.,"scholia to aeschylus, eumenides",,,,,71683,,
pindar,"scholia to pindar, nemean",,,,,71686,,
epigraphy,geagan 2011,,,,,71688,,
photius,lexicon,,,,,71689,,
sappho“brothers poem” obbink,“brothers poem” obbink,,,,,71691,,
phoronis,fr.,,,,,71693,,
epigraphy,merkelbach-stauber,,,,,71694,,
hesiod,"scholia to hesiod, theogonia",,,,,71695,,
titanomachia,fr.,,,,,71696,,
epigraphy,vecchio 2003,,,,,71701,,
pindar,"scholia to pindar, olympian",,,,,71704,,
menodotos of samo,fgrh 541,,,,,71705,,
lycophron,scholia to lycophron,,,,,71708,,
pisander,hyp.,,,,,71712,,
ig xii,ig,,,,,71714,,
eumelos of corinth,fr.,,,,,71715,,
euripides,"scholia to euripides, medea",,,,,71716,,
callixenus of rhodes,fgrh 627,,,,,71718,,
asclepiades,fgrh 501,,,,,71720,,
euripides,"scholia to euripides, andromache",,,,,71724,,
epigraphy,payne and dunbabin,,,,,71728,,
oedipodea,fr.,,,,,71730,,
euripides,"scholia to euripides, phoenissae",,,,,71731,,
epigraphy,py tn,,,,,71732,,
homer,homeric hymn to athena,,,,,71733,,
festus,lingua latina,,,,,71734,,
anon.,odyssey,,,,,71736,,
pindar,prosodia,,,,,71737,,
probus,ad verg. buc.,,,,,71738,,
epigraphy,waldma,,,,,71740,,
hellanicus of lesbos,fgrh 457,,,,,71742,,
aristophanes boeotius,fgrh 379,,,,,71744,,
epigraphy,siewert and taeuber 2013,,,,,71745,,
anon.,"scholia to aeschylus, supplices",,,,,71746,,
various,mythographi vaticani (i),,,,,71747,,
aristocles,fgrh 33,,,,,71748,,
anon.,etymologicum gudianum,,,,,71751,,
rufus of ephesus,ecclesiastical history,,,,,71753,,
agias and derkylos,fgrh 305,,,,,71755,,
asios,fr.,,,,,71756,,
douris of samos,fgrh 76,,,,,71757,,
hesiod,"scholia to hesiod, opera et dies",,,,,71760,,
epigraphy,langdon,,,,,71761,,
probus,ad verg. ecl.,,,,,71762,,
augustine,ex. prop. rm.,,,,,71768,,
augustine,ex. gal,,,,,71771,,
pindar,pae.,,,,,71775,,
ep.,gn. litt.,,,,,71779,,
ep.,ep. io. tr.,,,,,71782,,
ep.,gn. adu. man.,,,,,71783,,
ep.,io. eu. tr.,,,,,71785,,
augustine,an. et or.,,,,,71788,,
ep.,gn. litt. imp.,,,,,71792,,
ep.,imm. an.,,,,,71793,,
aristotle,de philosophia,,,,,71797,,
ep.,inq. ian.,,,,,71807,,
hermetic corpus,asclep.,,,,,71815,,
ep.,gr. et lib. arb.,,,,,71816,,
epigraphy,sgo,,,,,71819,,
phocylides,fr.,,,,,71820,,
aristotle,fr.369 gigon,,,,,71823,,
[plutarch],on homer,,,,,71826,,
alcaeus,fr.347 voigt,,,,,71831,,
callimachus,hymn to athena,,,,,71833,,
antipater of thessalonica,apl.,,,,,71834,,
xenophanes,aeneid,,,,,71839,,
anacreon,fr.eleg. 2 west,,,,,71840,,
tyrtaeus,elegies,,,,,71844,,
michael of ephesus,on aristotles nicomachean ethics,,,,,71850,,
theophrastus,on sweat,,,,,71852,,
menander,the grouch,,,,,71854,,
proculus,commentary on euclids elements,,,,,71858,,
eustratius,on aristotles nicomachean ethics,,,,,71862,,
sextus empiricus,against the rhetoricians,,,,,71864,,
ps.-cicero,rhetoric to herennius,,,,,71866,,
barlaam of seminara,ethics according to the stoics,,,,,71867,,
menander,the hated man,,,,,71868,,
terence,the self-tormentor,,,,,71871,,
galen,intr.,,,,,71873,,
svf,ecl.,,,,,71874,,
lxx,'1 kingdoms,,,,,71879,,
calcidius,fr.,,,,,71882,,
galen,posidonius fr.,,,,,71886,,
hippocrates,de victu,,,,,71893,,
galen,in hippocratis epidemiarum librum sextum commentarii (in hipp. epid. vi comment.),,,,,71894,,
hippocrates,commentarii augurum,,,,,71895,,
hippocrates,de morbis iii,,,,,71896,,
erotian,quae apud hippocratem sunt,,,,,71898,,
hippocrates,de morbis popularibus i= epidemiarum libri commentarii augurum,,,,,71900,,
galen,de pulsuum differentiis,,,,,71902,,
hippocrates,de morbis popularibus v= epidemiarum libri,,,,,71903,,
hippocrates,de morbis popularibus vii= epidemiarum libri,,,,,71904,,
galen,de pulsibus ad tirones,,,,,71907,,
galen,quod optimus medicus sit quoque philosophus,,,,,71910,,
hippocrates,in hippocratis epidemiarum librum,,,,,71914,,
hippocrates,de morbis popularibus ii= epidemiarum libri,,,,,71915,,
galen,de indolentia,,,,,71918,,
galen,in hippocratis epidemiarum librum secundum commentarii (in hipp. epid. ii comment.),,,,,71920,,
[soranus],de pulsibus,,,,,71924,,
hippocrates,de morbis popularibus iii= epidemiarum libri,,,,,71925,,
hippocrates,de morbis ii,,,,,71926,,
hippocrates,de morbis popularibus iv= epidemiarum libri,,,,,71927,,
hippocrates,de morbis i,,,,,71931,,
galen,in hippocratis librum de acutorum victu commentarii,,,,,71932,,
epigraphy,vérilhac vel παιδες αωροι,,,,,71937,,
paulus nicaeus,de re medica,,,,,71939,,
epigraphy,samama,,,,,71942,,
epigraphy,epigrammata graeca ex lapidibus conlecta,,,,,71943,,
rufus of ephesus,ep.,,,,,71945,,
papyri,ap,,,,,71946,,
galen,de ossibus ad tirones,,,,,71949,,
theophilus protospatharius,de corp. hum. fabr.,,,,,71952,,
"aktouarios, john zacharias",de urinis,,,,,71954,,
soranus,epitoma rei militaris,,,,,71958,,
anon.,anonymi londiniensis,,,,,71962,,
aristophanes,ranes,,,,,71963,,
anon.,diphilos,,,,,71964,,
anon.,eupolis,,,,,71965,,
manuscripts,laurentianus gr. 75.11,,,,,71968,,
galen,de optima corporis nostri constitutione,,,,,71971,,
epigraphy,sammelbuch griechischer urkunden aus aegypten,,,,,71973,,
philo of alexandria,allegories of the laws,,,,,71975,,
valentinus,fr.,,,,,71976,,
stobeus,hermetics,,,,,71978,,
"variouslong, anthony a., and david n. sedley. 1987. the hellenistic philosophers. cambridge","long, anthony a., and david n. sedley. 1987. the hellenistic philosophers. cambridge cambridge university press",,,,,71979,,
anon.,licht-nous,,,,,71982,,
boethius,second commentary on on interpretation,,,,,71987,,
alexander of aphrodisias,on the principles of the universe,,,,,71989,,
alexander of aphrodisias,on providence 23 ruland,,,,,71990,,
alexander of aphrodisias,"questions 1.25, 41.4-19 bruns",,,,,71992,,
apuleius,on plato and his doctrine 1.198 oudendorp,,,,,71997,,
philo of alexandria,on providence 1.6-8 aucher,,,,,72000,,
florentinus,fr.,,,,,72003,,
anon.,gnomologicon vaticanum,,,,,72006,,
origen,on the free will,,,,,72008,,
dead sea scrolls,1q402,,,,,72010,,
dead sea scrolls,1qha1,,,,,72011,,
dead sea scrolls,1qha23,,,,,72012,,
dead sea scrolls,1qs3.15,,,,,72013,,
dead sea scrolls,1qs3.15-25,,,,,72014,,
apuleius,on the world,,,,,72016,,
nag hammadi,secret book of james,,,,,72021,,
clement of alexandria,miscellanies 7.12.73.5,,,,,72025,,
cicero,paradoxes of the stoics pr.,,,,,72026,,
apuleius,on the god of socrates 3.123-124 oudendorp,,,,,72027,,
ps.-aristotle,on the world,,,,,72028,,
anon.,liber de causis,,,,,72030,,
syrianus,commentary on the metaphysics 163.27-34 kroll,,,,,72031,,
epictetus,fr.8 schenkl,,,,,72035,,
epictetus,fr.1 schenkl,,,,,72037,,
seneca the younger,reply to faustus the manichaean,,,,,72040,,
seneca the younger,on two souls,,,,,72041,,
seneca the younger,unfinished work,,,,,72047,,
martial,attrib.,,,,,72050,,
hebrew bible,jud.,,,,,72051,,
anon.,midrash schemchasai und asael,,,,,72059,,
pliny the elder,caes.,,,,,72067,,
pliny the elder,ant.,,,,,72069,,
pliny the elder,brut.,,,,,72070,,
pliny the elder,cic.,,,,,72071,,
pliny the elder,cleom.,,,,,72076,,
nicolaus of damascus,bios kaisaros,,,,,72077,,
pliny the elder,cor.,,,,,72079,,
epigraphy,iaph 2007,,,,,72080,,
merkelbach/stauber,sgo,,,,,72081,,
merkelbach/stauber,rc,,,,,72083,,
ostraca,o.mon.epiph.,,,,,72085,,
papyri,p.bur.,,,,,72086,,
papyri,p.münch.,,,,,72088,,
papyri,p.col. zen.,,,,,72091,,
epigraphy,"strubbe, arai epitymbioi",,,,,72092,,
epigraphy,ig ix,,,,,72094,,
epigraphy,i. thrac.aeg,,,,,72095,,
epigraphy,"reynolds, aphrodisias and rome",,,,,72100,,
plutarch,life of agis,,,,,72101,,
papyri,p.rainer cent.,,,,,72104,,
polybios,moralia,,,,,72106,,
augustinus,de sepultura catechumenorum,,,,,72111,,
eusebius of caesarea,acta cypriani,,,,,72112,,
basil of caesarea,sermo,,,,,72114,,
anon.,orphic gold leaves,,,,,72116,,
epigraphy,muratori,,,,,72118,,
epigraphy,wrede 1981,,,,,72119,,
epigraphy,iglsyr,,,,,72120,,
papyri,pfohl,,,,,72124,,
minyas,fr.,,,,,72127,,
epigraphy,sgo,,,,,72128,,
[dionysius],1 enoch,,,,,72129,,
kallimachos,fr.,,,,,72131,,
aeschylos,or.,,,,,72135,,
pindar,f.,,,,,72137,,
sappho,rigveda,,,,,72138,,
avesta,yt.,,,,,72140,,
anon.,rigveda,,,,,72141,,
anon.,apocalypse of zosimus,,,,,72142,,
anon.,visio beati esdrae,,,,,72143,,
epigraphy,carmina latina epigraphica,,,,,72147,,
epigraphy,merkelbach and stauber 2001,,,,,72148,,
epigraphy,merkelbach and stauber 2002,,,,,72149,,
epigraphy,theban graffito,,,,,72150,,
epigraphy,bcth,,,,,72151,,
epigraphy,siris,,,,,72152,,
epigraphy,bm ea,,,,,72153,,
[dionysius],2 enoch,,,,,72156,,
epigraphy,ikyzikos,,,,,72159,,
lucian,skyth.,,,,,72161,,
anon.,hymns of philae,,,,,72162,,
anon.,the ithyphallic hymn for demetrios poliorketes,,,,,72165,,
palaephatus,fgrh 44,,,,,72166,,
panyassis,fr.,,,,,72168,,
proclus,arg.,,,,,72169,,
manuscripts,codex pighianus,,,,,72177,,
epigraphy,orelli,,,,,72178,,
[dionysius],hymnus ad deum,,,,,72179,,
carcinus,trgf 70,,,,,72182,,
herodes atticus,dem.,,,,,72185,,
epigraphy,žabkar 1988,,,,,72189,,
papyri,embalming ritual papyrus,,,,,72191,,
lucian,dm,,,,,72192,,
epigraphy,ilslov,,,,,72193,,
epigraphy,lapsavaria,,,,,72194,,
epigraphy,titaquincum,,,,,72195,,
ancient near eastern sources,netherworld,,,,,72196,,
nonius,ed lindsay,,,,,72206,,
epigraphy,slcta no.,,,,,72208,,
epigraphy,slcta no. 1,,,,,72209,,
epigraphy,costabile 2004-2005,,,,,72213,,
epigraphy,curbera 2015b,,,,,72214,,
epigraphy,lamont,,,,,72215,,
gregory nazianzenos,patrologia graeca,,,,,72216,,
john chrysostom,ad theodorum,,,,,72220,,
epigraphy,steinepigramme,,,,,72222,,
john chrysostom,in epistulam i ad timotheum,,,,,72225,,
plato,epistula ii,,,,,72230,,
papyri,herculanensis,,,,,72232,,
plato,epistula iii,,,,,72233,,
corpus hippocraticum,de vetera medicina,,,,,72234,,
palladius,paradise of the holy fathers,,,,,72236,,
shenoute of atripe,canon 1,,,,,72247,,
tarragona,canons,,,,,72257,,
"toledo, 527/531",canons,,,,,72258,,
marcian,novels,,,,,72276,,
choricius of gaza,laudatio marciani,,,,,72277,,
antioch,canons,,,,,72280,,
anon.,statuta ecclesiae antiqua,,,,,72284,,
origen,homilies on psalms 36,,,,,72288,,
stephen of heracleopolis magna,a panegyric on apollo,,,,,72290,,
council of  carpentras,dionysius exiguus carthaginensis excerpta,,,,,72292,,
jacob of edessa,"letter 2, to john, the stylite",,,,,72295,,
manuscripts,vatican apostolic library,,,,,72296,,
anon.,life of longinus,,,,,72298,,
manuscripts,morgan library,,,,,72305,,
john chrysostom,homily on the comes john,,,,,72307,,
anon.,life of caesarius of arles,,,,,72311,,
manuscripts,"sinai, monastery of st. catherine",,,,,72313,,
victor of vita,vita caesarii,,,,,72315,,
marcian,institutes,,,,,72319,,
ulpian,edict,,,,,72320,,
ps-martyrius,oratio funebris in laudem sancti iohannis chrysostomi,,,,,72324,,
manuscripts,coptic museum history,,,,,72325,,
epigraphy,ed,,,,,72327,,
epigraphy,i. kyzikos,,,,,72329,,
epigraphy,lf,,,,,72330,,
epigraphy,ghi i,,,,,72331,,
epigraphy,ilcv i,,,,,72332,,
epigraphy,ig i34,,,,,72335,,
epigraphy,"i. priene 173 137, 327n,",,,,,72337,,
agatharchides of cnidus,on asia or on europe,,,,,72342,,
ephorus of cyme,euthyd.,,,,,72347,,
xenophon,ag.,,,,,72350,,
papyri,london fragment,,,,,72352,,
euripides,alexandros,,,,,72355,,
euripides,kadmos [?],,,,,72359,,
hippocrates,de victu,,,,,72360,,
valerius antias,frhist 25,,,,,72364,,
cratinus dionysalexandros,hypoth.,,,,,72366,,
platonius,foc,,,,,72367,,
rhintho,test.,,,,,72369,,
timositheus,fr.,,,,,72370,,
papyri,aretalogy of imuthes-asclepius festugière i,,,,,72371,,
papyri,wilcken upz,,,,,72372,,
posidonius,bnj,,,,,72375,,
epigraphy,lindian chronicle,,,,,72377,,
epigraphy,i. did.,,,,,72379,,
anon.,schol. a heph. consbruch,,,,,72380,,
timaeus,bnj,,,,,72384,,
ameipsias,fr.,,,,,72385,,
sappho,nsaphho fr.,,,,,72387,,
various,adespota comica,,,,,72389,,
syriscus,bnj,,,,,72391,,
epidaurus,iamata,,,,,72392,,
epigraphy,"renberg 2010, 43f. = blümel/merkelbach/rumscheid 201",,,,,72394,,
